lon,lat,country_name,country_code_iso3,pm25_m4to9,fpm25_m4to9,n_months
28.75,-56.073299407958984,NA,NA,2.3929558992385864,0.004039327303568522,6
28.75,-55.130889892578125,NA,NA,2.566774527231852,0.0044651031494140625,6
28.75,-54.188480377197266,NA,NA,2.752596696217855,0.005016724268595378,6
28.75,-53.24607467651367,NA,NA,2.928582708040873,0.005682071050008138,6
28.75,-52.30366516113281,NA,NA,3.110235412915548,0.006464958190917969,6
28.75,-51.36125564575195,NA,NA,3.2694555123647056,0.007446885108947754,6
28.75,-50.41884994506836,NA,NA,3.372622807820638,0.008599281311035156,6
28.75,-49.4764404296875,NA,NA,3.45519757270813,0.010002692540486654,6
28.75,-48.53403091430664,NA,NA,3.5565045277277627,0.011917789777119955,6
28.75,-47.59162139892578,NA,NA,3.6816818714141846,0.014560302098592123,6
28.75,-46.64921569824219,NA,NA,3.7915391524632773,0.017873366673787434,6
28.75,-45.70680618286133,NA,NA,3.8565564155578613,0.02192056179046631,6
28.75,-44.76439666748047,NA,NA,3.881654143333435,0.027120550473531086,6
28.75,-43.821990966796875,NA,NA,3.8838472763697305,0.03385484218597412,6
28.75,-42.879581451416016,NA,NA,3.8450218439102173,0.04274606704711914,6
28.75,-41.937171936035156,NA,NA,3.786847710609436,0.054546515146891274,6
28.75,-40.99476623535156,NA,NA,3.7165681521097818,0.06928062438964844,6
28.75,-40.0523567199707,NA,NA,3.6276244719823203,0.08639256159464519,6
28.75,-39.109947204589844,NA,NA,3.56898033618927,0.10838305950164795,6
28.75,-38.167537689208984,NA,NA,3.5432338317235312,0.1387035051981608,6
28.75,-37.22513198852539,NA,NA,3.5189605951309204,0.18190375963846842,6
28.75,-36.28272247314453,NA,NA,3.494024316469828,0.24548574288686117,6
28.75,-35.34031295776367,NA,NA,3.53669011592865,0.33213873704274494,6
28.75,-34.39790725708008,NA,NA,3.6912072896957397,0.4705732266108195,6
28.75,-33.45549774169922,NA,NA,3.8803975582122803,0.7435984214146932,6
28.75,-32.51308822631836,NA,NA,5.076422413190206,1.4031027555465698,6
28.75,-31.570680618286133,South Africa,ZAF,6.5439761479695635,2.3028446435928345,6
28.75,-30.628273010253906,South Africa,ZAF,7.9930033683776855,4.099943439165751,6
28.75,-29.685863494873047,Lesotho,LSO,8.272924025853476,4.220646381378174,6
28.75,-28.74345588684082,Lesotho,LSO,7.778545141220093,3.303245504697164,6
