lon,lat,country_name,country_code_iso3,pm25_annual,fpm25_annual,n_months
-97.5,57.01570510864258,Canada,CAN,2.002042422691981,0.9245231797297796,12
-97.5,57.95811462402344,Canada,CAN,1.75503671169281,0.7987535148859024,12
-97.5,58.9005241394043,Canada,CAN,1.5506394902865093,0.682159905632337,12
-97.5,59.842933654785156,Canada,CAN,1.385059768954913,0.5959013005097707,12
-97.5,60.78533935546875,Canada,CAN,1.240709458788236,0.5134946058193842,12
-97.5,61.72774887084961,Canada,CAN,1.1228258907794952,0.4446924701333046,12
-97.5,62.67015838623047,Canada,CAN,1.0241245180368423,0.3886267716685931,12
-97.5,63.61256408691406,Canada,CAN,0.9328945825497309,0.3360956162214279,12
-97.5,64.55497741699219,Canada,CAN,0.8545021389921507,0.28919218480587006,12
-97.5,65.49738311767578,Canada,CAN,0.7971155643463135,0.25447335342566174,12
-97.5,66.439788818359375,Canada,CAN,0.7473719591895739,0.22305235266685486,12
-97.5,67.3822021484375,Canada,CAN,0.703733280301094,0.1938276713093122,12
-97.5,68.3246078491211,Canada,CAN,0.6718603248397509,0.16480102638403574,12
-97.5,69.26701354980469,Canada,CAN,0.6435052727659544,0.14377430329720178,12
-97.5,70.20942687988281,NA,NA,0.6252795780698458,0.12051045646270116,12
-97.5,71.1518325805664,NA,NA,0.6073683202266693,0.10536499569813411,12
-97.5,72.09423828125,Canada,CAN,0.572951632241408,0.09916747858126958,12
-97.5,73.036651611328125,NA,NA,0.5622378836075465,0.09341428304711978,12
-97.5,73.97905731201172,NA,NA,0.5737692589561144,0.08818217366933823,12
-97.5,74.92146301269531,NA,NA,0.6673207605878512,0.09738454471031825,12
-97.5,75.86387634277344,NA,NA,0.5881708636879921,0.08042022585868835,12
-97.5,76.80628204345703,NA,NA,0.5233679910500845,0.06961963574091594,12
-97.5,77.748687744140625,NA,NA,0.489003570129474,0.060217647502819695,12
-97.5,78.69110107421875,Canada,CAN,0.4710610757271449,0.05501363053917885,12
-97.5,79.63350677490234,NA,NA,0.46948425471782684,0.054416091491778694,12
-97.5,80.57591247558594,NA,NA,0.4646845944225788,0.05416955426335335,12
-97.5,81.51832580566406,NA,NA,0.45777395740151405,0.05237114677826563,12
-97.5,82.46073150634766,NA,NA,0.45996937652428943,0.05109016348918279,12
-97.5,83.40314483642578,NA,NA,0.46348121017217636,0.05059854437907537,12
-97.5,84.345550537109375,NA,NA,0.47079218551516533,0.05063791945576668,12
-97.5,85.28795623779297,NA,NA,0.47981997951865196,0.05127560471494993,12
-97.5,86.2303695678711,NA,NA,0.48766416559616727,0.0514628899594148,12
-97.5,87.17277526855469,NA,NA,0.49662087112665176,0.0520585390428702,12
-97.5,88.11518096923828,NA,NA,0.5068864189088345,0.05328370879093806,12
-97.5,89.0575942993164,NA,NA,0.5173406091829141,0.054843431959549584,12
-97.5,90,NA,NA,0.5315571539103985,0.05614745741089185,12
-96.25,-90,NA,NA,0.29428677385052043,0.0026464170465866723,12
-96.25,-89.0575942993164,NA,NA,0.2920854048182567,0.0028497582922379174,12
-96.25,-88.11518096923828,NA,NA,0.30438910610973835,0.0035862637062867484,12
-96.25,-87.17277526855469,NA,NA,0.3151639824112256,0.003799859434366226,12
-96.25,-86.2303695678711,NA,NA,0.3260272492965062,0.0037353578954935074,12
-96.25,-85.28795623779297,NA,NA,0.32512185350060463,0.0036113187670707703,12
-96.25,-84.345550537109375,NA,NA,0.3119234691063563,0.003708952416976293,12
-96.25,-83.40314483642578,NA,NA,0.3028266231218974,0.0039000983039538064,12
-96.25,-82.46073150634766,NA,NA,0.2914079775412877,0.003902539610862732,12
-96.25,-81.51832580566406,NA,NA,0.2879996212820212,0.004058415691057841,12
-96.25,-80.57591247558594,NA,NA,0.2967049765090148,0.004558960596720378,12
-96.25,-79.63350677490234,NA,NA,0.30470306674639386,0.004686250040928523,12
-96.25,-78.69110107421875,NA,NA,0.3232601098716259,0.004754065225521724,12
-96.25,-77.748687744140625,NA,NA,0.3380443739394347,0.0047697412470976515,12
-96.25,-76.80628204345703,NA,NA,0.3396942938367526,0.004364196211099625,12
-96.25,-75.86387634277344,NA,NA,0.33540120845039684,0.004357293248176575,12
-96.25,-74.92146301269531,NA,NA,0.34000515565276146,0.004648067057132721,12
-96.25,-73.97905731201172,NA,NA,0.3485472910106182,0.004420892645915349,12
-96.25,-73.036651611328125,NA,NA,0.3569909955064456,0.0038985945284366608,12
-96.25,-72.09423828125,NA,NA,0.39278265585501987,0.0034222453832626343,12
-96.25,-71.1518325805664,NA,NA,0.4460683489839236,0.0032396440704663596,12
-96.25,-70.20942687988281,NA,NA,0.5539712756872177,0.0033729920784632363,12
-96.25,-69.26701354980469,NA,NA,0.7017869154612223,0.0038137038548787436,12
-96.25,-68.3246078491211,NA,NA,0.8637910584608713,0.0041036456823349,12
-96.25,-67.3822021484375,NA,NA,1.025035947561264,0.004305695494016011,12
-96.25,-66.439788818359375,NA,NA,1.2077191571394603,0.0044126858313878374,12
-96.25,-65.49738311767578,NA,NA,1.3754291584094365,0.00463115672270457,12
