lon,lat,grid_id,country_name,country_code_iso3,country_code_iso2
-180,-90,1,NA,NA,NA
-178.75,-90,2,NA,NA,NA
-177.5,-90,3,NA,NA,NA
-176.25,-90,4,NA,NA,NA
-175,-90,5,NA,NA,NA
-173.75,-90,6,NA,NA,NA
-172.5,-90,7,NA,NA,NA
-171.25,-90,8,NA,NA,NA
-170,-90,9,NA,NA,NA
-168.75,-90,10,NA,NA,NA
-167.5,-90,11,NA,NA,NA
-166.25,-90,12,NA,NA,NA
-165,-90,13,NA,NA,NA
-163.75,-90,14,NA,NA,NA
-162.5,-90,15,NA,NA,NA
-161.25,-90,16,NA,NA,NA
-160,-90,17,NA,NA,NA
-158.75,-90,18,NA,NA,NA
-157.5,-90,19,NA,NA,NA
-156.25,-90,20,NA,NA,NA
-155,-90,21,NA,NA,NA
-153.75,-90,22,NA,NA,NA
-152.5,-90,23,NA,NA,NA
-151.25,-90,24,NA,NA,NA
-150,-90,25,NA,NA,NA
-148.75,-90,26,NA,NA,NA
-147.5,-90,27,NA,NA,NA
-146.25,-90,28,NA,NA,NA
-145,-90,29,NA,NA,NA
-143.75,-90,30,NA,NA,NA
-142.5,-90,31,NA,NA,NA
-141.25,-90,32,NA,NA,NA
-140,-90,33,NA,NA,NA
-138.75,-90,34,NA,NA,NA
-137.5,-90,35,NA,NA,NA
-136.25,-90,36,NA,NA,NA
-135,-90,37,NA,NA,NA
-133.75,-90,38,NA,NA,NA
-132.5,-90,39,NA,NA,NA
-131.25,-90,40,NA,NA,NA
-130,-90,41,NA,NA,NA
-128.75,-90,42,NA,NA,NA
-127.5,-90,43,NA,NA,NA
-126.25,-90,44,NA,NA,NA
-125,-90,45,NA,NA,NA
-123.75,-90,46,NA,NA,NA
-122.5,-90,47,NA,NA,NA
-121.25,-90,48,NA,NA,NA
-120,-90,49,NA,NA,NA
-118.75,-90,50,NA,NA,NA
-117.5,-90,51,NA,NA,NA
-116.25,-90,52,NA,NA,NA
-115,-90,53,NA,NA,NA
-113.75,-90,54,NA,NA,NA
-112.5,-90,55,NA,NA,NA
-111.25,-90,56,NA,NA,NA
-110,-90,57,NA,NA,NA
-108.75,-90,58,NA,NA,NA
-107.5,-90,59,NA,NA,NA
-106.25,-90,60,NA,NA,NA
-105,-90,61,NA,NA,NA
-103.75,-90,62,NA,NA,NA
-102.5,-90,63,NA,NA,NA
-101.25,-90,64,NA,NA,NA
-100,-90,65,NA,NA,NA
-98.75,-90,66,NA,NA,NA
-97.5,-90,67,NA,NA,NA
-96.25,-90,68,NA,NA,NA
-95,-90,69,NA,NA,NA
-93.75,-90,70,NA,NA,NA
-92.5,-90,71,NA,NA,NA
-91.25,-90,72,NA,NA,NA
-90,-90,73,NA,NA,NA
-88.75,-90,74,NA,NA,NA
-87.5,-90,75,NA,NA,NA
-86.25,-90,76,NA,NA,NA
-85,-90,77,NA,NA,NA
-83.75,-90,78,NA,NA,NA
-82.5,-90,79,NA,NA,NA
-81.25,-90,80,NA,NA,NA
-80,-90,81,NA,NA,NA
-78.75,-90,82,NA,NA,NA
-77.5,-90,83,NA,NA,NA
-76.25,-90,84,NA,NA,NA
-75,-90,85,NA,NA,NA
-73.75,-90,86,NA,NA,NA
-72.5,-90,87,NA,NA,NA
-71.25,-90,88,NA,NA,NA
-70,-90,89,NA,NA,NA
-68.75,-90,90,NA,NA,NA
-67.5,-90,91,NA,NA,NA
-66.25,-90,92,NA,NA,NA
-65,-90,93,NA,NA,NA
-63.75,-90,94,NA,NA,NA
-62.5,-90,95,NA,NA,NA
-61.25,-90,96,NA,NA,NA
-60,-90,97,NA,NA,NA
-58.75,-90,98,NA,NA,NA
-57.5,-90,99,NA,NA,NA
-56.25,-90,100,NA,NA,NA
-55,-90,101,NA,NA,NA
-53.75,-90,102,NA,NA,NA
-52.5,-90,103,NA,NA,NA
-51.25,-90,104,NA,NA,NA
-50,-90,105,NA,NA,NA
-48.75,-90,106,NA,NA,NA
-47.5,-90,107,NA,NA,NA
-46.25,-90,108,NA,NA,NA
-45,-90,109,NA,NA,NA
-43.75,-90,110,NA,NA,NA
-42.5,-90,111,NA,NA,NA
-41.25,-90,112,NA,NA,NA
-40,-90,113,NA,NA,NA
-38.75,-90,114,NA,NA,NA
-37.5,-90,115,NA,NA,NA
-36.25,-90,116,NA,NA,NA
-35,-90,117,NA,NA,NA
-33.75,-90,118,NA,NA,NA
-32.5,-90,119,NA,NA,NA
-31.25,-90,120,NA,NA,NA
-30,-90,121,NA,NA,NA
-28.75,-90,122,NA,NA,NA
-27.5,-90,123,NA,NA,NA
-26.25,-90,124,NA,NA,NA
-25,-90,125,NA,NA,NA
-23.75,-90,126,NA,NA,NA
-22.5,-90,127,NA,NA,NA
-21.25,-90,128,NA,NA,NA
-20,-90,129,NA,NA,NA
-18.75,-90,130,NA,NA,NA
-17.5,-90,131,NA,NA,NA
-16.25,-90,132,NA,NA,NA
-15,-90,133,NA,NA,NA
-13.75,-90,134,NA,NA,NA
-12.5,-90,135,NA,NA,NA
-11.25,-90,136,NA,NA,NA
-10,-90,137,NA,NA,NA
-8.75,-90,138,NA,NA,NA
-7.5,-90,139,NA,NA,NA
-6.25,-90,140,NA,NA,NA
-5,-90,141,NA,NA,NA
-3.75,-90,142,NA,NA,NA
-2.5,-90,143,NA,NA,NA
-1.25,-90,144,NA,NA,NA
0,-90,145,NA,NA,NA
1.25,-90,146,NA,NA,NA
2.5,-90,147,NA,NA,NA
3.75,-90,148,NA,NA,NA
5,-90,149,NA,NA,NA
6.25,-90,150,NA,NA,NA
7.5,-90,151,NA,NA,NA
8.75,-90,152,NA,NA,NA
10,-90,153,NA,NA,NA
11.25,-90,154,NA,NA,NA
12.5,-90,155,NA,NA,NA
13.75,-90,156,NA,NA,NA
15,-90,157,NA,NA,NA
16.25,-90,158,NA,NA,NA
17.5,-90,159,NA,NA,NA
18.75,-90,160,NA,NA,NA
20,-90,161,NA,NA,NA
21.25,-90,162,NA,NA,NA
22.5,-90,163,NA,NA,NA
23.75,-90,164,NA,NA,NA
25,-90,165,NA,NA,NA
26.25,-90,166,NA,NA,NA
27.5,-90,167,NA,NA,NA
28.75,-90,168,NA,NA,NA
30,-90,169,NA,NA,NA
31.25,-90,170,NA,NA,NA
32.5,-90,171,NA,NA,NA
33.75,-90,172,NA,NA,NA
35,-90,173,NA,NA,NA
36.25,-90,174,NA,NA,NA
37.5,-90,175,NA,NA,NA
38.75,-90,176,NA,NA,NA
40,-90,177,NA,NA,NA
41.25,-90,178,NA,NA,NA
42.5,-90,179,NA,NA,NA
43.75,-90,180,NA,NA,NA
45,-90,181,NA,NA,NA
46.25,-90,182,NA,NA,NA
47.5,-90,183,NA,NA,NA
48.75,-90,184,NA,NA,NA
50,-90,185,NA,NA,NA
51.25,-90,186,NA,NA,NA
52.5,-90,187,NA,NA,NA
53.75,-90,188,NA,NA,NA
55,-90,189,NA,NA,NA
56.25,-90,190,NA,NA,NA
57.5,-90,191,NA,NA,NA
58.75,-90,192,NA,NA,NA
60,-90,193,NA,NA,NA
61.25,-90,194,NA,NA,NA
62.5,-90,195,NA,NA,NA
63.75,-90,196,NA,NA,NA
65,-90,197,NA,NA,NA
66.25,-90,198,NA,NA,NA
67.5,-90,199,NA,NA,NA
68.75,-90,200,NA,NA,NA
70,-90,201,NA,NA,NA
71.25,-90,202,NA,NA,NA
72.5,-90,203,NA,NA,NA
73.75,-90,204,NA,NA,NA
75,-90,205,NA,NA,NA
76.25,-90,206,NA,NA,NA
77.5,-90,207,NA,NA,NA
78.75,-90,208,NA,NA,NA
80,-90,209,NA,NA,NA
81.25,-90,210,NA,NA,NA
82.5,-90,211,NA,NA,NA
83.75,-90,212,NA,NA,NA
85,-90,213,NA,NA,NA
86.25,-90,214,NA,NA,NA
87.5,-90,215,NA,NA,NA
88.75,-90,216,NA,NA,NA
90,-90,217,NA,NA,NA
91.25,-90,218,NA,NA,NA
92.5,-90,219,NA,NA,NA
93.75,-90,220,NA,NA,NA
95,-90,221,NA,NA,NA
96.25,-90,222,NA,NA,NA
97.5,-90,223,NA,NA,NA
98.75,-90,224,NA,NA,NA
100,-90,225,NA,NA,NA
101.25,-90,226,NA,NA,NA
102.5,-90,227,NA,NA,NA
103.75,-90,228,NA,NA,NA
105,-90,229,NA,NA,NA
106.25,-90,230,NA,NA,NA
107.5,-90,231,NA,NA,NA
108.75,-90,232,NA,NA,NA
110,-90,233,NA,NA,NA
111.25,-90,234,NA,NA,NA
112.5,-90,235,NA,NA,NA
113.75,-90,236,NA,NA,NA
115,-90,237,NA,NA,NA
116.25,-90,238,NA,NA,NA
117.5,-90,239,NA,NA,NA
118.75,-90,240,NA,NA,NA
120,-90,241,NA,NA,NA
121.25,-90,242,NA,NA,NA
122.5,-90,243,NA,NA,NA
123.75,-90,244,NA,NA,NA
125,-90,245,NA,NA,NA
126.25,-90,246,NA,NA,NA
127.5,-90,247,NA,NA,NA
128.75,-90,248,NA,NA,NA
130,-90,249,NA,NA,NA
131.25,-90,250,NA,NA,NA
132.5,-90,251,NA,NA,NA
133.75,-90,252,NA,NA,NA
135,-90,253,NA,NA,NA
136.25,-90,254,NA,NA,NA
137.5,-90,255,NA,NA,NA
138.75,-90,256,NA,NA,NA
140,-90,257,NA,NA,NA
141.25,-90,258,NA,NA,NA
142.5,-90,259,NA,NA,NA
143.75,-90,260,NA,NA,NA
145,-90,261,NA,NA,NA
146.25,-90,262,NA,NA,NA
147.5,-90,263,NA,NA,NA
148.75,-90,264,NA,NA,NA
150,-90,265,NA,NA,NA
151.25,-90,266,NA,NA,NA
152.5,-90,267,NA,NA,NA
153.75,-90,268,NA,NA,NA
155,-90,269,NA,NA,NA
156.25,-90,270,NA,NA,NA
157.5,-90,271,NA,NA,NA
158.75,-90,272,NA,NA,NA
160,-90,273,NA,NA,NA
161.25,-90,274,NA,NA,NA
162.5,-90,275,NA,NA,NA
163.75,-90,276,NA,NA,NA
165,-90,277,NA,NA,NA
166.25,-90,278,NA,NA,NA
167.5,-90,279,NA,NA,NA
168.75,-90,280,NA,NA,NA
170,-90,281,NA,NA,NA
171.25,-90,282,NA,NA,NA
172.5,-90,283,NA,NA,NA
173.75,-90,284,NA,NA,NA
175,-90,285,NA,NA,NA
176.25,-90,286,NA,NA,NA
177.5,-90,287,NA,NA,NA
178.75,-90,288,NA,NA,NA
-180,-89.0575942993164,289,NA,NA,NA
-178.75,-89.0575942993164,290,NA,NA,NA
-177.5,-89.0575942993164,291,NA,NA,NA
-176.25,-89.0575942993164,292,NA,NA,NA
-175,-89.0575942993164,293,NA,NA,NA
-173.75,-89.0575942993164,294,NA,NA,NA
-172.5,-89.0575942993164,295,NA,NA,NA
-171.25,-89.0575942993164,296,NA,NA,NA
-170,-89.0575942993164,297,NA,NA,NA
-168.75,-89.0575942993164,298,NA,NA,NA
-167.5,-89.0575942993164,299,NA,NA,NA
-166.25,-89.0575942993164,300,NA,NA,NA
-165,-89.0575942993164,301,NA,NA,NA
-163.75,-89.0575942993164,302,NA,NA,NA
-162.5,-89.0575942993164,303,NA,NA,NA
-161.25,-89.0575942993164,304,NA,NA,NA
-160,-89.0575942993164,305,NA,NA,NA
-158.75,-89.0575942993164,306,NA,NA,NA
-157.5,-89.0575942993164,307,NA,NA,NA
-156.25,-89.0575942993164,308,NA,NA,NA
-155,-89.0575942993164,309,NA,NA,NA
-153.75,-89.0575942993164,310,NA,NA,NA
-152.5,-89.0575942993164,311,NA,NA,NA
-151.25,-89.0575942993164,312,NA,NA,NA
-150,-89.0575942993164,313,NA,NA,NA
-148.75,-89.0575942993164,314,NA,NA,NA
-147.5,-89.0575942993164,315,NA,NA,NA
-146.25,-89.0575942993164,316,NA,NA,NA
-145,-89.0575942993164,317,NA,NA,NA
-143.75,-89.0575942993164,318,NA,NA,NA
-142.5,-89.0575942993164,319,NA,NA,NA
-141.25,-89.0575942993164,320,NA,NA,NA
-140,-89.0575942993164,321,NA,NA,NA
-138.75,-89.0575942993164,322,NA,NA,NA
-137.5,-89.0575942993164,323,NA,NA,NA
-136.25,-89.0575942993164,324,NA,NA,NA
-135,-89.0575942993164,325,NA,NA,NA
-133.75,-89.0575942993164,326,NA,NA,NA
-132.5,-89.0575942993164,327,NA,NA,NA
-131.25,-89.0575942993164,328,NA,NA,NA
-130,-89.0575942993164,329,NA,NA,NA
-128.75,-89.0575942993164,330,NA,NA,NA
-127.5,-89.0575942993164,331,NA,NA,NA
-126.25,-89.0575942993164,332,NA,NA,NA
-125,-89.0575942993164,333,NA,NA,NA
-123.75,-89.0575942993164,334,NA,NA,NA
-122.5,-89.0575942993164,335,NA,NA,NA
-121.25,-89.0575942993164,336,NA,NA,NA
-120,-89.0575942993164,337,NA,NA,NA
-118.75,-89.0575942993164,338,NA,NA,NA
-117.5,-89.0575942993164,339,NA,NA,NA
-116.25,-89.0575942993164,340,NA,NA,NA
-115,-89.0575942993164,341,NA,NA,NA
-113.75,-89.0575942993164,342,NA,NA,NA
-112.5,-89.0575942993164,343,NA,NA,NA
-111.25,-89.0575942993164,344,NA,NA,NA
-110,-89.0575942993164,345,NA,NA,NA
-108.75,-89.0575942993164,346,NA,NA,NA
-107.5,-89.0575942993164,347,NA,NA,NA
-106.25,-89.0575942993164,348,NA,NA,NA
-105,-89.0575942993164,349,NA,NA,NA
-103.75,-89.0575942993164,350,NA,NA,NA
-102.5,-89.0575942993164,351,NA,NA,NA
-101.25,-89.0575942993164,352,NA,NA,NA
-100,-89.0575942993164,353,NA,NA,NA
-98.75,-89.0575942993164,354,NA,NA,NA
-97.5,-89.0575942993164,355,NA,NA,NA
-96.25,-89.0575942993164,356,NA,NA,NA
-95,-89.0575942993164,357,NA,NA,NA
-93.75,-89.0575942993164,358,NA,NA,NA
-92.5,-89.0575942993164,359,NA,NA,NA
-91.25,-89.0575942993164,360,NA,NA,NA
-90,-89.0575942993164,361,NA,NA,NA
-88.75,-89.0575942993164,362,NA,NA,NA
-87.5,-89.0575942993164,363,NA,NA,NA
-86.25,-89.0575942993164,364,NA,NA,NA
-85,-89.0575942993164,365,NA,NA,NA
-83.75,-89.0575942993164,366,NA,NA,NA
-82.5,-89.0575942993164,367,NA,NA,NA
-81.25,-89.0575942993164,368,NA,NA,NA
-80,-89.0575942993164,369,NA,NA,NA
-78.75,-89.0575942993164,370,NA,NA,NA
-77.5,-89.0575942993164,371,NA,NA,NA
-76.25,-89.0575942993164,372,NA,NA,NA
-75,-89.0575942993164,373,NA,NA,NA
-73.75,-89.0575942993164,374,NA,NA,NA
-72.5,-89.0575942993164,375,NA,NA,NA
-71.25,-89.0575942993164,376,NA,NA,NA
-70,-89.0575942993164,377,NA,NA,NA
-68.75,-89.0575942993164,378,NA,NA,NA
-67.5,-89.0575942993164,379,NA,NA,NA
-66.25,-89.0575942993164,380,NA,NA,NA
-65,-89.0575942993164,381,NA,NA,NA
-63.75,-89.0575942993164,382,NA,NA,NA
-62.5,-89.0575942993164,383,NA,NA,NA
-61.25,-89.0575942993164,384,NA,NA,NA
-60,-89.0575942993164,385,NA,NA,NA
-58.75,-89.0575942993164,386,NA,NA,NA
-57.5,-89.0575942993164,387,NA,NA,NA
-56.25,-89.0575942993164,388,NA,NA,NA
-55,-89.0575942993164,389,NA,NA,NA
-53.75,-89.0575942993164,390,NA,NA,NA
-52.5,-89.0575942993164,391,NA,NA,NA
-51.25,-89.0575942993164,392,NA,NA,NA
-50,-89.0575942993164,393,NA,NA,NA
-48.75,-89.0575942993164,394,NA,NA,NA
-47.5,-89.0575942993164,395,NA,NA,NA
-46.25,-89.0575942993164,396,NA,NA,NA
-45,-89.0575942993164,397,NA,NA,NA
-43.75,-89.0575942993164,398,NA,NA,NA
-42.5,-89.0575942993164,399,NA,NA,NA
-41.25,-89.0575942993164,400,NA,NA,NA
-40,-89.0575942993164,401,NA,NA,NA
-38.75,-89.0575942993164,402,NA,NA,NA
-37.5,-89.0575942993164,403,NA,NA,NA
-36.25,-89.0575942993164,404,NA,NA,NA
-35,-89.0575942993164,405,NA,NA,NA
-33.75,-89.0575942993164,406,NA,NA,NA
-32.5,-89.0575942993164,407,NA,NA,NA
-31.25,-89.0575942993164,408,NA,NA,NA
-30,-89.0575942993164,409,NA,NA,NA
-28.75,-89.0575942993164,410,NA,NA,NA
-27.5,-89.0575942993164,411,NA,NA,NA
-26.25,-89.0575942993164,412,NA,NA,NA
-25,-89.0575942993164,413,NA,NA,NA
-23.75,-89.0575942993164,414,NA,NA,NA
-22.5,-89.0575942993164,415,NA,NA,NA
-21.25,-89.0575942993164,416,NA,NA,NA
-20,-89.0575942993164,417,NA,NA,NA
-18.75,-89.0575942993164,418,NA,NA,NA
-17.5,-89.0575942993164,419,NA,NA,NA
-16.25,-89.0575942993164,420,NA,NA,NA
-15,-89.0575942993164,421,NA,NA,NA
-13.75,-89.0575942993164,422,NA,NA,NA
-12.5,-89.0575942993164,423,NA,NA,NA
-11.25,-89.0575942993164,424,NA,NA,NA
-10,-89.0575942993164,425,NA,NA,NA
-8.75,-89.0575942993164,426,NA,NA,NA
-7.5,-89.0575942993164,427,NA,NA,NA
-6.25,-89.0575942993164,428,NA,NA,NA
-5,-89.0575942993164,429,NA,NA,NA
-3.75,-89.0575942993164,430,NA,NA,NA
-2.5,-89.0575942993164,431,NA,NA,NA
-1.25,-89.0575942993164,432,NA,NA,NA
0,-89.0575942993164,433,NA,NA,NA
1.25,-89.0575942993164,434,NA,NA,NA
2.5,-89.0575942993164,435,NA,NA,NA
3.75,-89.0575942993164,436,NA,NA,NA
5,-89.0575942993164,437,NA,NA,NA
6.25,-89.0575942993164,438,NA,NA,NA
7.5,-89.0575942993164,439,NA,NA,NA
8.75,-89.0575942993164,440,NA,NA,NA
10,-89.0575942993164,441,NA,NA,NA
11.25,-89.0575942993164,442,NA,NA,NA
12.5,-89.0575942993164,443,NA,NA,NA
13.75,-89.0575942993164,444,NA,NA,NA
15,-89.0575942993164,445,NA,NA,NA
16.25,-89.0575942993164,446,NA,NA,NA
17.5,-89.0575942993164,447,NA,NA,NA
18.75,-89.0575942993164,448,NA,NA,NA
20,-89.0575942993164,449,NA,NA,NA
21.25,-89.0575942993164,450,NA,NA,NA
22.5,-89.0575942993164,451,NA,NA,NA
23.75,-89.0575942993164,452,NA,NA,NA
25,-89.0575942993164,453,NA,NA,NA
26.25,-89.0575942993164,454,NA,NA,NA
27.5,-89.0575942993164,455,NA,NA,NA
28.75,-89.0575942993164,456,NA,NA,NA
30,-89.0575942993164,457,NA,NA,NA
31.25,-89.0575942993164,458,NA,NA,NA
32.5,-89.0575942993164,459,NA,NA,NA
33.75,-89.0575942993164,460,NA,NA,NA
35,-89.0575942993164,461,NA,NA,NA
36.25,-89.0575942993164,462,NA,NA,NA
37.5,-89.0575942993164,463,NA,NA,NA
38.75,-89.0575942993164,464,NA,NA,NA
40,-89.0575942993164,465,NA,NA,NA
41.25,-89.0575942993164,466,NA,NA,NA
42.5,-89.0575942993164,467,NA,NA,NA
43.75,-89.0575942993164,468,NA,NA,NA
45,-89.0575942993164,469,NA,NA,NA
46.25,-89.0575942993164,470,NA,NA,NA
47.5,-89.0575942993164,471,NA,NA,NA
48.75,-89.0575942993164,472,NA,NA,NA
50,-89.0575942993164,473,NA,NA,NA
51.25,-89.0575942993164,474,NA,NA,NA
52.5,-89.0575942993164,475,NA,NA,NA
53.75,-89.0575942993164,476,NA,NA,NA
55,-89.0575942993164,477,NA,NA,NA
56.25,-89.0575942993164,478,NA,NA,NA
57.5,-89.0575942993164,479,NA,NA,NA
58.75,-89.0575942993164,480,NA,NA,NA
60,-89.0575942993164,481,NA,NA,NA
61.25,-89.0575942993164,482,NA,NA,NA
62.5,-89.0575942993164,483,NA,NA,NA
63.75,-89.0575942993164,484,NA,NA,NA
65,-89.0575942993164,485,NA,NA,NA
66.25,-89.0575942993164,486,NA,NA,NA
67.5,-89.0575942993164,487,NA,NA,NA
68.75,-89.0575942993164,488,NA,NA,NA
70,-89.0575942993164,489,NA,NA,NA
71.25,-89.0575942993164,490,NA,NA,NA
72.5,-89.0575942993164,491,NA,NA,NA
73.75,-89.0575942993164,492,NA,NA,NA
75,-89.0575942993164,493,NA,NA,NA
76.25,-89.0575942993164,494,NA,NA,NA
77.5,-89.0575942993164,495,NA,NA,NA
78.75,-89.0575942993164,496,NA,NA,NA
80,-89.0575942993164,497,NA,NA,NA
81.25,-89.0575942993164,498,NA,NA,NA
82.5,-89.0575942993164,499,NA,NA,NA
83.75,-89.0575942993164,500,NA,NA,NA
85,-89.0575942993164,501,NA,NA,NA
86.25,-89.0575942993164,502,NA,NA,NA
87.5,-89.0575942993164,503,NA,NA,NA
88.75,-89.0575942993164,504,NA,NA,NA
90,-89.0575942993164,505,NA,NA,NA
91.25,-89.0575942993164,506,NA,NA,NA
92.5,-89.0575942993164,507,NA,NA,NA
93.75,-89.0575942993164,508,NA,NA,NA
95,-89.0575942993164,509,NA,NA,NA
96.25,-89.0575942993164,510,NA,NA,NA
97.5,-89.0575942993164,511,NA,NA,NA
98.75,-89.0575942993164,512,NA,NA,NA
100,-89.0575942993164,513,NA,NA,NA
101.25,-89.0575942993164,514,NA,NA,NA
102.5,-89.0575942993164,515,NA,NA,NA
103.75,-89.0575942993164,516,NA,NA,NA
105,-89.0575942993164,517,NA,NA,NA
106.25,-89.0575942993164,518,NA,NA,NA
107.5,-89.0575942993164,519,NA,NA,NA
108.75,-89.0575942993164,520,NA,NA,NA
110,-89.0575942993164,521,NA,NA,NA
111.25,-89.0575942993164,522,NA,NA,NA
112.5,-89.0575942993164,523,NA,NA,NA
113.75,-89.0575942993164,524,NA,NA,NA
115,-89.0575942993164,525,NA,NA,NA
116.25,-89.0575942993164,526,NA,NA,NA
117.5,-89.0575942993164,527,NA,NA,NA
118.75,-89.0575942993164,528,NA,NA,NA
120,-89.0575942993164,529,NA,NA,NA
121.25,-89.0575942993164,530,NA,NA,NA
122.5,-89.0575942993164,531,NA,NA,NA
123.75,-89.0575942993164,532,NA,NA,NA
125,-89.0575942993164,533,NA,NA,NA
126.25,-89.0575942993164,534,NA,NA,NA
127.5,-89.0575942993164,535,NA,NA,NA
128.75,-89.0575942993164,536,NA,NA,NA
130,-89.0575942993164,537,NA,NA,NA
131.25,-89.0575942993164,538,NA,NA,NA
132.5,-89.0575942993164,539,NA,NA,NA
133.75,-89.0575942993164,540,NA,NA,NA
135,-89.0575942993164,541,NA,NA,NA
136.25,-89.0575942993164,542,NA,NA,NA
137.5,-89.0575942993164,543,NA,NA,NA
138.75,-89.0575942993164,544,NA,NA,NA
140,-89.0575942993164,545,NA,NA,NA
141.25,-89.0575942993164,546,NA,NA,NA
142.5,-89.0575942993164,547,NA,NA,NA
143.75,-89.0575942993164,548,NA,NA,NA
145,-89.0575942993164,549,NA,NA,NA
146.25,-89.0575942993164,550,NA,NA,NA
147.5,-89.0575942993164,551,NA,NA,NA
148.75,-89.0575942993164,552,NA,NA,NA
150,-89.0575942993164,553,NA,NA,NA
151.25,-89.0575942993164,554,NA,NA,NA
152.5,-89.0575942993164,555,NA,NA,NA
153.75,-89.0575942993164,556,NA,NA,NA
155,-89.0575942993164,557,NA,NA,NA
156.25,-89.0575942993164,558,NA,NA,NA
157.5,-89.0575942993164,559,NA,NA,NA
158.75,-89.0575942993164,560,NA,NA,NA
160,-89.0575942993164,561,NA,NA,NA
161.25,-89.0575942993164,562,NA,NA,NA
162.5,-89.0575942993164,563,NA,NA,NA
163.75,-89.0575942993164,564,NA,NA,NA
165,-89.0575942993164,565,NA,NA,NA
166.25,-89.0575942993164,566,NA,NA,NA
167.5,-89.0575942993164,567,NA,NA,NA
168.75,-89.0575942993164,568,NA,NA,NA
170,-89.0575942993164,569,NA,NA,NA
171.25,-89.0575942993164,570,NA,NA,NA
172.5,-89.0575942993164,571,NA,NA,NA
173.75,-89.0575942993164,572,NA,NA,NA
175,-89.0575942993164,573,NA,NA,NA
176.25,-89.0575942993164,574,NA,NA,NA
177.5,-89.0575942993164,575,NA,NA,NA
178.75,-89.0575942993164,576,NA,NA,NA
-180,-88.11518096923828,577,NA,NA,NA
-178.75,-88.11518096923828,578,NA,NA,NA
-177.5,-88.11518096923828,579,NA,NA,NA
-176.25,-88.11518096923828,580,NA,NA,NA
-175,-88.11518096923828,581,NA,NA,NA
-173.75,-88.11518096923828,582,NA,NA,NA
-172.5,-88.11518096923828,583,NA,NA,NA
-171.25,-88.11518096923828,584,NA,NA,NA
-170,-88.11518096923828,585,NA,NA,NA
-168.75,-88.11518096923828,586,NA,NA,NA
-167.5,-88.11518096923828,587,NA,NA,NA
-166.25,-88.11518096923828,588,NA,NA,NA
-165,-88.11518096923828,589,NA,NA,NA
-163.75,-88.11518096923828,590,NA,NA,NA
-162.5,-88.11518096923828,591,NA,NA,NA
-161.25,-88.11518096923828,592,NA,NA,NA
-160,-88.11518096923828,593,NA,NA,NA
-158.75,-88.11518096923828,594,NA,NA,NA
-157.5,-88.11518096923828,595,NA,NA,NA
-156.25,-88.11518096923828,596,NA,NA,NA
-155,-88.11518096923828,597,NA,NA,NA
-153.75,-88.11518096923828,598,NA,NA,NA
-152.5,-88.11518096923828,599,NA,NA,NA
-151.25,-88.11518096923828,600,NA,NA,NA
-150,-88.11518096923828,601,NA,NA,NA
-148.75,-88.11518096923828,602,NA,NA,NA
-147.5,-88.11518096923828,603,NA,NA,NA
-146.25,-88.11518096923828,604,NA,NA,NA
-145,-88.11518096923828,605,NA,NA,NA
-143.75,-88.11518096923828,606,NA,NA,NA
-142.5,-88.11518096923828,607,NA,NA,NA
-141.25,-88.11518096923828,608,NA,NA,NA
-140,-88.11518096923828,609,NA,NA,NA
-138.75,-88.11518096923828,610,NA,NA,NA
-137.5,-88.11518096923828,611,NA,NA,NA
-136.25,-88.11518096923828,612,NA,NA,NA
-135,-88.11518096923828,613,NA,NA,NA
-133.75,-88.11518096923828,614,NA,NA,NA
-132.5,-88.11518096923828,615,NA,NA,NA
-131.25,-88.11518096923828,616,NA,NA,NA
-130,-88.11518096923828,617,NA,NA,NA
-128.75,-88.11518096923828,618,NA,NA,NA
-127.5,-88.11518096923828,619,NA,NA,NA
-126.25,-88.11518096923828,620,NA,NA,NA
-125,-88.11518096923828,621,NA,NA,NA
-123.75,-88.11518096923828,622,NA,NA,NA
-122.5,-88.11518096923828,623,NA,NA,NA
-121.25,-88.11518096923828,624,NA,NA,NA
-120,-88.11518096923828,625,NA,NA,NA
-118.75,-88.11518096923828,626,NA,NA,NA
-117.5,-88.11518096923828,627,NA,NA,NA
-116.25,-88.11518096923828,628,NA,NA,NA
-115,-88.11518096923828,629,NA,NA,NA
-113.75,-88.11518096923828,630,NA,NA,NA
-112.5,-88.11518096923828,631,NA,NA,NA
-111.25,-88.11518096923828,632,NA,NA,NA
-110,-88.11518096923828,633,NA,NA,NA
-108.75,-88.11518096923828,634,NA,NA,NA
-107.5,-88.11518096923828,635,NA,NA,NA
-106.25,-88.11518096923828,636,NA,NA,NA
-105,-88.11518096923828,637,NA,NA,NA
-103.75,-88.11518096923828,638,NA,NA,NA
-102.5,-88.11518096923828,639,NA,NA,NA
-101.25,-88.11518096923828,640,NA,NA,NA
-100,-88.11518096923828,641,NA,NA,NA
-98.75,-88.11518096923828,642,NA,NA,NA
-97.5,-88.11518096923828,643,NA,NA,NA
-96.25,-88.11518096923828,644,NA,NA,NA
-95,-88.11518096923828,645,NA,NA,NA
-93.75,-88.11518096923828,646,NA,NA,NA
-92.5,-88.11518096923828,647,NA,NA,NA
-91.25,-88.11518096923828,648,NA,NA,NA
-90,-88.11518096923828,649,NA,NA,NA
-88.75,-88.11518096923828,650,NA,NA,NA
-87.5,-88.11518096923828,651,NA,NA,NA
-86.25,-88.11518096923828,652,NA,NA,NA
