lon,lat,country_name,country_code_iso3,pm_2000,fpm_2000,pm_2050_45,fpm_2050_45,pm_2050_85,fpm_2050_85,pm_2100_45,fpm_2100_45,pm_2100_85,fpm_2100_85,n_months
152.5,50.41884994506836,NA,NA,4.396346728006999,0.7500022252400717,4.298590381940206,0.9245654741923014,4.165857354799907,0.9320068756739298,3.7065940697987876,0.9957083861033121,4.08735438187917,0.8746937115987142,6
152.5,51.36125564575195,NA,NA,4.101466457049052,0.7332718769709269,4.0530134836832685,0.9206337928771973,3.951786001523336,0.9096590677897135,3.534080704053243,0.9974831342697144,3.915578762690226,0.8703394333521525,6
152.5,52.30366516113281,NA,NA,3.831623395284017,0.7126762469609579,3.8554131587346396,0.9102847576141357,3.7475903034210205,0.8771466414133707,3.404716730117798,1.0024715662002563,3.7640185356140137,0.8654811382293701,6
152.5,53.24607467651367,NA,NA,3.582180897394816,0.6912590265274048,3.647270758946737,0.8976715803146362,3.5822386741638184,0.8568028211593628,3.284326910972595,1.0062448779741924,3.608082890510559,0.8760824998219808,6
152.5,54.188480377197266,NA,NA,3.3762064774831138,0.6699859499931335,3.4620386362075806,0.8882065614064535,3.4546374479929605,0.8352644840876261,3.2097620169321694,1.0117971897125244,3.511153221130371,0.9024038513501486,6
152.5,55.130889892578125,NA,NA,3.2210152546564736,0.6580229004224142,3.332221587498983,0.8846176067988077,3.3370713790257773,0.8028193910916647,3.1564287344614663,1.0004350543022156,3.447770078976949,0.925727128982544,6
152.5,56.073299407958984,NA,NA,3.08970316251119,0.6474544604619344,3.2273038625717163,0.8760979572931925,3.2242862780888877,0.781956136226654,3.0823965469996133,0.9548999269803365,3.353929320971171,0.918524702390035,6
152.5,57.01570510864258,NA,NA,2.937376697858175,0.6281450986862183,3.110732634862264,0.8632965485254923,3.1071724096934,0.7717879811922709,3.0025664965311685,0.9084656635920206,3.218754212061564,0.891887903213501,6
152.5,57.95811462402344,NA,NA,2.7608540058135986,0.6190876166025797,2.9463329712549844,0.8709185918172201,2.944101254145304,0.7973469495773315,2.883836309115092,0.8890265822410583,3.0341055591901145,0.8835033575693766,6
152.5,58.9005241394043,NA,NA,2.1436193585395813,0.6440636316935221,2.3587526082992554,0.950874129931132,2.293988068898519,0.8927197257677714,2.218946317831675,0.954927792151769,2.275763471921285,0.9230850537618002,6
152.5,59.842933654785156,Russia,RUS,2.0836188395818076,0.8282393117745718,2.3903762499491372,1.2969212432702382,2.2706121603647866,1.2299994826316833,2.2324426968892417,1.3099835912386577,2.2727147340774536,1.3115933040777843,6
152.5,60.78533935546875,Russia,RUS,2.2169522643089294,0.9552788734436035,2.600286900997162,1.5817353129386902,2.6306594808896384,1.5920654733975728,2.452218453089396,1.6207351982593536,2.6087252298990884,1.6018931766351063,6
152.5,61.72774887084961,Russia,RUS,2.3944382667541504,1.3218041857083638,3.0444681644439697,2.1184263030687966,3.1963189045588174,2.2991133828957877,3.0400028030077615,2.2444939613342285,2.827924211819967,1.9567296504974365,6
152.5,62.67015838623047,Russia,RUS,2.7462735374768577,1.7512208024660747,3.9188934365908303,3.028627077738444,3.7738030751546225,2.9386143386363983,3.96922504901886,3.173520947496096,3.009079118569692,2.1937004029750824,6
152.5,63.61256408691406,Russia,RUS,3.0319611231486,2.0812157640854516,3.782102028528849,2.9141337275505066,3.9447213212649026,3.134635418653488,4.232210755348206,3.4414985875288644,3.010041336218516,2.2239733040332794,6
152.5,64.55497741699219,Russia,RUS,2.698713997999827,1.8064715564250946,3.435318430264791,2.61112450559934,3.4915838837623596,2.710140178600947,3.996098279953003,3.2337925285100937,2.922087788581848,2.1685848385095596,6
152.5,65.49738311767578,Russia,RUS,2.3415876428286233,1.498750810821851,3.146682620048523,2.3626284152269363,3.0565688212712607,2.304173171520233,3.4645734826723733,2.7297332982222238,2.7883623838424683,2.0722351918617883,6
152.5,66.439788818359375,Russia,RUS,2.227263947327932,1.431779608130455,3.0766175389289856,2.3343457529942193,2.8365105589230857,2.1186684568723044,3.2642943064371743,2.560088629523913,2.7651873032251992,2.0860587507486343,6
152.5,67.3822021484375,Russia,RUS,1.941232681274414,1.1955106606086094,2.809947450955709,2.1207028975089393,2.4450467824935913,1.7741904656092327,2.951791445414225,2.285864770412445,2.588192582130432,1.9583033720652263,6
152.5,68.3246078491211,Russia,RUS,1.8522039353847504,1.1526951342821121,2.9229400753974915,2.28917887310187,2.261482079823812,1.6385003874699275,2.999607344468435,2.3702408323685327,2.6639033953348794,2.0885985046625137,6
152.5,69.26701354980469,Russia,RUS,1.5760122934977214,0.9060450990994772,2.34295654296875,1.7436589002609253,1.9257314999898274,1.3304337908824284,2.374100754658381,1.7631578693787258,2.120923340320587,1.5663423935572307,6
152.5,70.20942687988281,Russia,RUS,1.3344370424747467,0.692731499671936,1.8377220630645752,1.2560379207134247,1.577456106742223,0.9915835609038671,1.991181234518687,1.3829109917084377,1.729723831017812,1.1874803553024929,6
