lon,lat,country_name,country_code_iso3,pm_2000,fpm_2000,pm_2050_45,fpm_2050_45,pm_2050_85,fpm_2050_85,pm_2100_45,fpm_2100_45,pm_2100_85,fpm_2100_85,n_months,fpm_2100_rcp_chg,fpm_2050_rcp_chg,fpm_2050_45_base_chg,fpm_2050_85_base_chg,fpm_2100_45_base_chg,fpm_2100_85_base_chg
-137.5,82.46073150634766,NA,NA,0.5315915532410145,0.06634809697667758,0.5774606044093767,0.08412709087133408,0.8900733962655067,0.0942857414484024,0.5013005485137304,0.10111706579724948,0.5455594037969907,0.0970717544356982,12,-0.004045311361551285,0.010158650577068329,0.017778993894656495,0.027937644471724823,0.0347689688205719,0.030723657459020615
-137.5,83.40314483642578,NA,NA,0.523039884865284,0.06312931577364604,0.5584566419323286,0.08039904137452443,0.8812528898318609,0.09074524790048599,0.48975034803152084,0.09580463046828906,0.5343925307194392,0.09237679590781529,12,-0.0034278345604737692,0.010346206525961563,0.01726972560087839,0.02761593212683995,0.03267531469464302,0.02924748013416925
-137.5,84.345550537109375,NA,NA,0.5190586000680923,0.06101469943920771,0.5438904364903768,0.07679259280363719,0.8758961955706278,0.08704836169878642,0.4835139960050583,0.09075342118740082,0.5284111524621645,0.08961474398771922,12,-0.0011386771996815953,0.010255768895149231,0.01577789336442948,0.026033662259578712,0.029738721748193107,0.028600044548511512
-137.5,85.28795623779297,NA,NA,0.5185403240223726,0.05938970918456713,0.5338648557662964,0.07436645403504372,0.8679379522800446,0.08335348963737488,0.47890881697336835,0.08709919701019923,0.5258124036093553,0.08855714524785678,12,0.001457948237657547,0.0089870356023311615,0.014976744850476585,0.023963780452807747,0.027709487825632102,0.02916743606328965
-137.5,86.2303695678711,NA,NA,0.5186503194272518,0.05830708146095276,0.5280566265185674,0.07220921168724696,0.8598258246978124,0.08104959378639857,0.4743909314274788,0.08498573427398999,0.5264891448120276,0.08889852588375409,12,0.003912791609764099,0.008840382099151611,0.013902130226294204,0.022742512325445816,0.026678652813037232,0.03059144442280133
-137.5,87.17277526855469,NA,NA,0.5186204897860686,0.05758794521292051,0.5243479385972023,0.07118702804048856,0.8638292104005814,0.07961695144573848,0.4749753052989642,0.08358198280135791,0.5321416991452376,0.0899387076497078,12,0.0063567248483498845,0.008429923405249923,0.013599082827568047,0.02202900623281797,0.0259940375884374,0.032350762436787285
-137.5,88.11518096923828,NA,NA,0.5197692178189754,0.05694815764824549,0.5233834311366081,0.07091365878780682,0.876718873778979,0.07880689700444539,0.48115398983160657,0.08319748068849246,0.5417428053915501,0.09135043745239575,12,0.00815295676390329,0.007893238216638565,0.013965501139561333,0.021858739356199898,0.02624932304024697,0.03440227980415026
-137.5,89.0575942993164,NA,NA,0.5213256242374579,0.05653791253765424,0.5269607802232107,0.07170231516162555,0.8951972673336664,0.07975979149341583,0.48752714941898984,0.083046638717254,0.5531471620003382,0.09216948288182418,12,0.009122844164570182,0.008057476331790284,0.015164402623971306,0.02322187895576159,0.026508726179599755,0.03563157034416994
-137.5,90,NA,NA,0.5315554688374201,0.05614680051803589,0.5493650833765665,0.07485145578781764,0.9289636860291163,0.08036250869433086,0.4967133055130641,0.0834710771838824,0.5739228762686253,0.09296164413293202,12,0.009490566949049623,0.005511052906513214,0.018704655269781753,0.024215708176294967,0.02732427666584651,0.036814843614896134
-136.25,-90,NA,NA,0.2944223638623953,0.0026486205557982125,0.34415431569019955,0.0029708854854106903,0.2505855454752843,0.002275629589955012,0.2974239264925321,0.0023616403341293335,0.25366371870040894,0.0015771053731441498,12,-7.845349609851837e-4,-6.952558954556784e-4,0.00032226492961247777,-3.729909658432007e-4,-2.8698022166887905e-4,-0.0010715151826540628
-136.25,-89.0575942993164,NA,NA,0.2814838644117117,0.0027999977270762124,0.32881371428569156,0.0030544387797514596,0.23834420492251715,0.002354294682542483,0.2906181998550892,0.0024738088250160217,0.24720080072681108,0.0016028353323539097,12,-8.70973492662112e-4,-7.001440972089767e-4,2.544410526752472e-4,-4.4570304453372955e-4,-3.261889020601907e-4,-0.0011971623947223027
-136.25,-88.11518096923828,NA,NA,0.28165146211783093,0.003394506871700287,0.33178871621688205,0.003463728974262873,0.236498286947608,0.0027221391598383584,0.295330793907245,0.0028594384590784707,0.25455465726554394,0.001832009603579839,12,-0.0010274288554986317,-7.415898144245148e-4,6.922210256258632e-5,-6.723677118619284e-4,-5.350684126218161e-4,-0.0015624972681204479
-136.25,-87.17277526855469,NA,NA,0.29663091090818244,0.004467172548174858,0.355877622961998,0.004237697770198186,0.2507906127721071,0.0035098704198996225,0.3131072260439396,0.003418363630771637,0.2826646529138088,0.0022577128062645593,12,-0.0011606508245070777,-7.278273502985635e-4,-2.2947477797667214e-4,-9.573021282752356e-4,-0.0010488089174032211,-0.002209459741910299
-136.25,-86.2303695678711,NA,NA,0.30227506533265114,0.004820350557565689,0.3754624215265115,0.004555419087409973,0.25934842228889465,0.003758244216442108,0.3213295837243398,0.003574447085460027,0.3051968639095624,0.0024488307535648346,12,-0.0011256163318951926,-7.97174870967865e-4,-2.6493147015571594e-4,-0.001062106341123581,-0.0012459034721056619,-0.0023715198040008545
-136.25,-85.28795623779297,NA,NA,0.30563970779379207,0.004545154670874278,0.3869800704220931,0.004192321250836055,0.26913127054770786,0.003499546398719152,0.3208543521662553,0.0031175178786118827,0.3173144608736038,0.0024251205225785575,12,-6.923973560333252e-4,-6.927748521169028e-4,-3.5283342003822327e-4,-0.001045608272155126,-0.0014276367922623954,-0.0021200341482957206
-136.25,-84.345550537109375,NA,NA,0.2840899166961511,0.0031952535112698874,0.36481258273124695,0.003116761644681295,0.26378939921657246,0.0028139601151148477,0.29113849997520447,0.002067301422357559,0.31561410302917164,0.002049261083205541,12,-1.8040339152018085e-5,-3.0280152956644723e-4,-7.849186658859253e-5,-3.8129339615503976e-4,-0.0011279520889123282,-0.0011459924280643463
-136.25,-83.40314483642578,NA,NA,0.28359827026724815,0.002254976580540339,0.35166367640097934,0.002193444718917211,0.26871103669206303,0.0021562700470288596,0.2843071296811104,0.0015862335761388142,0.3168930610020955,0.001485752562681834,12,-1.0048101345698024e-4,-3.717467188835144e-5,-6.153186162312797e-5,-9.87065335114794e-5,-6.687430044015248e-4,-7.69224017858505e-4
-136.25,-82.46073150634766,NA,NA,0.28981511294841766,0.0022511432568232217,0.35021289934714633,0.002088972677787145,0.278392984221379,0.0021219675739606223,0.2912599879006545,0.0015275565286477406,0.31232525780797005,0.0013721995055675507,12,-1.5535702308018995e-4,3.299489617347717e-5,-1.6217057903607657e-4,-1.291756828625994e-4,-7.235867281754811e-4,-8.78943751255671e-4
-136.25,-81.51832580566406,NA,NA,0.2926941526432832,0.002389108141263326,0.35492373382051784,0.0023067804674307504,0.28666771824161213,0.002295939872662226,0.2992791570723057,0.0016027577221393585,0.3109390524526437,0.0014241387446721394,12,-1.786189774672191e-4,-1.084059476852417e-5,-8.232767383257577e-5,-9.316826860109994e-5,-7.863504191239676e-4,-9.649693965911867e-4
-136.25,-80.57591247558594,NA,NA,0.29676275327801704,0.0024717822670936584,0.3620396728316943,0.002375129610300064,0.2936232089996338,0.002416525036096573,0.3072003920873006,0.0016693087915579479,0.31337909524639446,0.0014300805826981862,12,-2.392282088597617e-4,4.139542579650879e-5,-9.665265679359436e-5,-5.525723099708557e-5,-8.024734755357106e-4,-0.0010417016843954723
-136.25,-79.63350677490234,NA,NA,0.29903525734941167,0.0025405275324980416,0.3699219226837158,0.002385305861632029,0.2955675994356473,0.002607011546691259,0.31205467134714127,0.0017555753389994304,0.312564833710591,0.0014802093307177226,12,-2.7536600828170776e-4,2.2170568505922982e-4,-1.5522167086601257e-4,6.648401419321725e-5,-7.849521934986112e-4,-0.001060318201780319
-136.25,-78.69110107421875,NA,NA,0.2958112421135108,0.0027746520936489105,0.36617687344551086,0.0027182375391324363,0.2902330122888088,0.0030514970421791077,0.3082253535588582,0.0020110967258612313,0.3049726188182831,0.0017272109786669414,12,-2.8388574719428994e-4,3.332595030466714e-4,-5.641455451647426e-5,2.7684494853019714e-4,-7.635553677876792e-4,-0.0010474411149819691
-136.25,-77.748687744140625,NA,NA,0.282563457886378,0.003002714365720749,0.34767423818508786,0.0027878408630688987,0.2759887253244718,0.003055041035016378,0.2936021772523721,0.002292799452940623,0.2886037044227123,0.0019486335416634877,12,-3.4416591127713514e-4,2.6720017194747925e-4,-2.1487350265185024e-4,5.232666929562901e-5,-7.099149127801261e-4,-0.0010540808240572612
-136.25,-76.80628204345703,NA,NA,0.27562042077382404,0.0031694980959097543,0.3404475177327792,0.0031028054654598236,0.2715500481426716,0.0031529366970062256,0.28742892295122147,0.0023562374214331308,0.2786562107503414,0.00197664275765419,12,-3.795946637789407e-4,5.013123154640198e-5,-6.669263044993068e-5,-1.6561398903528705e-5,-8.132606744766235e-4,-0.0011928553382555642
-136.25,-75.86387634277344,NA,NA,0.2796731690565745,0.003048103302717209,0.34677563483516377,0.002851177006959915,0.28579987088839215,0.0031390575071175895,0.2927600455780824,0.0020660782853762307,0.2807706433037917,0.0019128831724325817,12,-1.5319511294364908e-4,2.878805001576743e-4,-1.969262957572937e-4,9.09542044003806e-5,-9.820250173409781e-4,-0.0011352201302846272
-136.25,-74.92146301269531,NA,NA,0.30479971319437027,0.002926832685867945,0.3940497562289238,0.0028675546248753867,0.3410552342732747,0.003541208803653717,0.33344779163599014,0.0019034408032894135,0.3158832440773646,0.0016838038961092632,12,-2.1963690718015028e-4,6.736541787783303e-4,-5.927806099255851e-5,6.143761177857718e-4,-0.0010233918825785318,-0.001243028789758682
-136.25,-73.97905731201172,NA,NA,0.33410992473363876,0.0022884669403235116,0.4603784109155337,0.002346177895863851,0.4693438609441121,0.0027370130022366843,0.39955540001392365,0.001736498127381007,0.36153187851111096,0.0011037997901439667,12,-6.326983372370403e-4,3.9083510637283325e-4,5.771095554033944e-5,4.485460619131727e-4,-5.519688129425047e-4,-0.001184667150179545
-136.25,-73.036651611328125,NA,NA,0.37480923160910606,0.0020833363135655722,0.5416061667104562,0.002201662709315618,0.6078788861632347,0.0021866212288538613,0.4800195222099622,0.0016333026190598805,0.3948688494662444,9.27401085694631e-4,12,-7.059015333652495e-4,-1.5041480461756677e-5,1.1832639575004578e-4,1.032849152882891e-4,-4.5003369450569175e-4,-0.0011559352278709412
-136.25,-72.09423828125,NA,NA,0.4325022300084432,0.002106122672557831,0.6349400704105695,0.0021760985255241394,0.7154273713628451,0.00196751207113266,0.574850969016552,0.0016581316788991292,0.44054052730401355,8.774523933728536e-4,12,-7.806792855262755e-4,-2.085864543914795e-4,6.99758529663086e-5,-1.386106014251709e-4,-4.4799099365870165e-4,-0.001228670279184977
-136.25,-71.1518325805664,NA,NA,0.5084895019729933,0.002229437232017517,0.7473717977603277,0.0022047311067581177,0.8422582025329272,0.001956609388192495,0.6968124732375145,0.0017774502436319988,0.5105453406771024,8.46828023592631e-4,12,-9.306222200393678e-4,-2.481217185656228e-4,-2.4706125259399414e-5,-0.00027282784382502223,-4.519869883855183e-4,-0.0013826092084248862
-136.25,-70.20942687988281,NA,NA,0.5990489373604456,0.0023605202635129294,0.8726221372683843,0.002287303407986959,0.9640203565359116,0.0020311673482259116,0.83509794374307,0.001837139328320821,0.5949481924374899,8.602564533551534e-4,12,-9.768828749656677e-4,-2.5613605976104736e-4,-7.321685552597046e-5,-3.293529152870178e-4,-5.233809351921084e-4,-0.0015002638101577759
-136.25,-69.26701354980469,NA,NA,0.701042061050733,0.002435793479283651,1.017944465080897,0.002290224035580953,1.091320847471555,0.0021648158629735312,0.9913528139392535,0.0020079389214515686,0.6976523995399475,9.809335072835286e-4,12,-0.00102700541416804,-0.00012540817260742188,-1.4556944370269775e-4,-2.7097761631011963e-4,-4.2785455783208226e-4,-0.0014548599720001223
-136.25,-68.3246078491211,NA,NA,0.8074007680018743,0.0024357090393702188,1.1945374210675557,0.0023800432682037354,1.2088356365760167,0.0022062212228775024,1.172908181945483,0.0020795961221059165,0.8128844300905863,0.0011274417241414387,12,-9.521543979644778e-4,-1.738220453262329e-4,-5.566577116648342e-5,-2.2948781649271633e-4,-3.561129172643023e-4,-0.00130826731522878
-136.25,-67.3822021484375,NA,NA,0.9200876752535502,0.0024775018294652305,1.401486446460088,0.0024640212456385293,1.3210604290167491,0.0022398829460144043,1.3695437014102936,0.0021825184424718222,0.931788777311643,0.0012975335121154785,12,-8.849849303563437e-4,-2.2413829962412502e-4,-1.3480583826701135e-5,-2.3761888345082615e-4,-2.949833869934082e-4,-0.001179968317349752
-136.25,-66.439788818359375,NA,NA,1.0398023625214894,0.0025166720151901245,1.621147374312083,0.002568542957305908,1.4190970460573833,0.002288271983464559,1.5722322563330333,0.002311885356903076,1.0485624571641285,0.0014149149258931477,12,-8.969704310099285e-4,-2.8027097384134914e-4,5.187094211578369e-5,-2.2840003172556545e-4,-2.0478665828704834e-4,-0.0011017570892969768
-136.25,-65.49738311767578,NA,NA,1.1674809058507283,0.0025596867005030313,1.8176398773988087,0.0026900569597880044,1.4988453884919484,0.0023589134216308594,1.765063504378001,0.0025179187456766763,1.1790113250414531,0.0015243937571843464,12,-9.935249884923298e-4,-3.3114353815714504e-4,1.3037025928497314e-4,-2.007732788721719e-4,-4.176795482635498e-5,-0.0010352929433186848
-136.25,-64.55497741699219,NA,NA,1.283069243033727,0.0027129650115966797,1.9694745242595673,0.0028465986251831055,1.5647948582967122,0.002474705378214518,1.9320103128751118,0.0027671257654825845,1.3160928289095561,0.001653820276260376,12,-0.0011133054892222085,-3.718932469685874e-4,1.3363361358642578e-4,-2.382596333821616e-4,5.41607538859048e-5,-0.0010591447353363037
-136.25,-63.61256408691406,NA,NA,1.394402374823888,0.0028878351052602134,2.084523638089498,0.0029970010121663413,1.62083105246226,0.002592007319132487,2.0628938575585685,0.002975324789683024,1.4594735999902089,0.0018159747123718262,12,-0.0011593500773111978,-4.0499369303385446e-4,1.0916590690612793e-4,-2.958277861277265e-4,8.748968442281058e-5,-0.0010718603928883872
-136.25,-62.67015838623047,NA,NA,1.496472328901291,0.003025611241658529,2.179892659187317,0.003133287032445272,1.6806536515553792,0.00272636612256368,2.1626594364643097,0.003132343292236328,1.5931688447793324,0.001992205778757731,12,-0.0011401375134785971,-4.069209098815918e-4,1.0767579078674316e-4,-2.9924511909484863e-4,1.0673205057779933e-4,-0.0010334054629007978
-136.25,-61.72774887084961,NA,NA,1.6040951510270436,0.0031745334466298423,2.270753264427185,0.003278652826944987,1.7554535468419392,0.0028800368309020996,2.244093954563141,0.0033292571703592935,1.720029056072235,0.002178877592086792,12,-0.0011503795782725015,-3.986159960428872e-4,1.0411938031514457e-4,-2.9449661572774266e-4,1.547237237294512e-4,-9.956558545430503e-4
-136.25,-60.78533935546875,NA,NA,1.7167398432890575,0.0033517579237620034,2.358476479848226,0.0034667253494262695,1.845875322818756,0.0030601819356282554,2.32771897315979,0.0035541454950968423,1.8473653097947438,0.002408762772878011,12,-0.001145382722218831,-4.065434137980142e-4,1.149674256642661e-4,-2.915759881337481e-4,2.0238757133483887e-4,-9.429951508839922e-4
-136.25,-59.842933654785156,NA,NA,1.8277928829193115,0.0035819411277770996,2.4351264238357544,0.003728191057840983,1.948542316754659,0.003326485554377238,2.4094571471214294,0.003825406233469645,1.9722010890642803,0.0026670495669047036,12,-0.0011583566665649414,-4.017055034637451e-4,1.4624993006388332e-4,-2.554555733998618e-4,2.4346510569254543e-4,-9.14891560872396e-4
-136.25,-58.9005241394043,NA,NA,1.9375086029370625,0.003849893808364868,2.504699091116587,0.004078785578409831,2.0556994477907815,0.003656576077143351,2.486105759938558,0.004150450229644775,2.0973342061042786,0.0029319127400716147,12,-0.0012185374895731607,-4.222095012664799e-4,2.2889177004496285e-4,-1.9331773122151707e-4,3.005564212799072e-4,-9.179810682932534e-4
-136.25,-57.95811462402344,NA,NA,2.0579183399677277,0.004171212514241536,2.552929103374481,0.004481275876363118,2.172846813996633,0.00403250257174174,2.5375500917434692,0.0045206546783447266,2.224512070417404,0.0032055675983428955,12,-0.001315087080001831,-4.48773304621378e-4,3.1006336212158203e-4,-1.3870994249979597e-4,3.494421641031904e-4,-9.656449158986407e-4
-136.25,-57.01570510864258,NA,NA,2.185329129298528,0.004548559586207072,2.573890666166941,0.005002439022064209,2.286850372950236,0.004425495862960815,2.5621392726898193,0.0050419966379801435,2.348342537879944,0.0035231212774912515,12,-0.001518875360488892,-5.769431591033936e-4,4.5387943585713676e-4,-1.230637232462568e-4,4.934370517730713e-4,-0.0010254383087158207
-136.25,-56.073299407958984,NA,NA,2.3050011694431305,0.004975438117980957,2.5711531241734824,0.005602737267812093,2.3864393830299377,0.004899173974990845,2.556839923063914,0.005708952744801839,2.4560996691385903,0.0038523077964782715,12,-0.0018566449483235674,-7.035632928212481e-4,6.272991498311358e-4,-7.62641429901123e-5,7.335146268208819e-4,-0.0011231303215026855
-136.25,-55.130889892578125,NA,NA,2.3821155627568564,0.005487849315007527,2.55938329299291,0.006345828374226888,2.4491271376609802,0.00544428825378418,2.5392343600591025,0.006419579188028972,2.5244889656702676,0.004279792308807373,12,-0.0021397868792215986,-9.01540120442708e-4,8.579790592193604e-4,-4.356106122334769e-5,9.317298730214443e-4,-0.0012080570062001543
-136.25,-54.188480377197266,NA,NA,2.403932491938273,0.006164958079655965,2.522911310195923,0.0070894161860148115,2.439758608738581,0.006120930115381877,2.4945607582728067,0.007196962833404541,2.522732059160868,0.0048255721728007,12,-0.002371390660603841,-9.684860706329346e-4,9.244581063588466e-4,-4.4027964274087963e-5,0.0010320047537485761,-0.0013393859068552647
-136.25,-53.24607467651367,NA,NA,2.3869216640790305,0.006957014401753743,2.4610010186831155,0.00793313980102539,2.397830287615458,0.007023364305496216,2.424451529979706,0.008071204026540121,2.4860359032948813,0.005483766396840413,12,-0.002587437629699708,-9.097754955291748e-4,9.761253992716474e-4,6.634990374247262e-5,0.0011141896247863778,-0.00147324800491333
-136.25,-52.30366516113281,NA,NA,2.3736965556939444,0.00785870353380839,2.417591373125712,0.008886893590291342,2.3773521780967712,0.00810667872428894,2.357118844985962,0.009114325046539307,2.4665567278862,0.006162901719411214,12,-0.0029514233271280927,-7.802148660024013e-4,0.001028190056482952,2.479751904805507e-4,0.001255621512730917,-0.0016958018143971758
-136.25,-51.36125564575195,NA,NA,2.3883970975875854,0.008790095647176107,2.40366800626119,0.009754916032155355,2.3955578605333963,0.009220282236735025,2.315648158391317,0.010271807511647543,2.4810118476549783,0.006747066974639893,12,-0.0035247405370076503,-5.346337954203299e-4,9.64820384979248e-4,4.301865895589181e-4,0.0014817118644714355,-0.0020430286725362148
-136.25,-50.41884994506836,NA,NA,2.4169031778971353,0.009689112504323324,2.4160693089167276,0.010476966698964437,2.4217665990193686,0.010246197382609049,2.303127408027649,0.011192560195922852,2.5034597317377725,0.007401009400685628,12,-0.0037915507952372236,-2.3076931635538853e-4,7.878541946411133e-4,5.570848782857248e-4,0.0015034476915995274,-0.002288103103637696
-136.25,-49.4764404296875,NA,NA,2.431480824947357,0.010583857695261637,2.426030457019806,0.01114283005396525,2.428858002026876,0.01131908098856608,2.3028818567593894,0.012231846650441488,2.495601157347361,0.008076131343841553,12,-0.0041557153065999355,1.7625093460083008e-4,5.589723587036133e-4,7.352232933044434e-4,0.0016479889551798514,-0.002507726351420084
-136.25,-48.53403091430664,NA,NA,2.4207148353258767,0.01152944564819336,2.419750233491262,0.011750062306722006,2.416997412840525,0.012569705645243326,2.297549843788147,0.01335763931274414,2.4646947383880615,0.008855760097503662,12,-0.0045018792152404785,8.196433385213205e-4,2.206166585286464e-4,0.0010402599970499669,0.0018281936645507812,-0.0026736855506896973
-136.25,-47.59162139892578,NA,NA,2.3949403166770935,0.01253823439280192,2.3957379261652627,0.012407004833221436,2.3856200178464255,0.013763745625813803,2.282486081123352,0.014597535133361816,2.4146164258321128,0.009627441565195719,12,-0.004970093568166098,0.0013567407925923671,-1.3122955958048445e-4,0.0012255112330118827,0.0020593007405598964,-0.002910792827606201
-136.25,-46.64921569824219,NA,NA,2.358949144681295,0.013492743174235025,2.3552751938501992,0.01315691073735555,2.350738823413849,0.015127758185068766,2.2480915586153665,0.015920788049697876,2.354885439078013,0.01034170389175415,12,-0.005579084157943726,0.001970847447713215,-3.3583243687947475e-4,0.0016350150108337402,0.0024280448754628505,-0.003151039282480875
-136.25,-45.70680618286133,NA,NA,2.304081380367279,0.014349480470021566,2.3061817586421967,0.014396001895268759,2.3066702683766684,0.016749322414398193,2.1992291808128357,0.01714046796162923,2.2933370769023895,0.011114726463953653,12,-0.006025741497675577,0.0023533205191294346,4.652142524719238e-5,0.002399841944376627,0.0027909874916076643,-0.003234754006067913
-136.25,-44.76439666748047,NA,NA,2.2411940693855286,0.015264630317687988,2.249010374148687,0.015821019808451336,2.2480915784835815,0.018089552720387776,2.141635904709498,0.018341163794199627,2.2272569835186005,0.01204626758893331,12,-0.006294896205266317,0.0022685329119364397,5.563894907633475e-4,0.0028249224026997873,0.0030765334765116385,-0.003218362728754679
-136.25,-43.821990966796875,NA,NA,2.1741726994514465,0.016195833683013916,2.1876163482666016,0.017145673433939617,2.183377981185913,0.019125183423360188,2.078670839468638,0.019678443670272827,2.166722297668457,0.012981424729029337,12,-0.00669701894124349,0.0019795099894205706,9.49839750925701e-4,0.0029293497403462716,0.003482609987258911,-0.003214408953984579
-136.25,-42.879581451416016,NA,NA,2.1091358264287314,0.01732941468556722,2.1199873884518943,0.018560091654459637,2.115837126970291,0.020217448472976685,2.0202510257562003,0.02186533808708191,2.1013920406500497,0.01394404967625936,12,-0.00792128841082255,0.001657356818517048,0.0012306769688924177,0.0028880337874094657,0.00453592340151469,-0.0033853650093078596
-136.25,-41.937171936035156,NA,NA,2.04932431379954,0.018656224012374878,2.0426420172055564,0.019895941019058228,2.0513334770997367,0.02117885152498881,1.9620200892289479,0.0245416263739268,2.0369516611099243,0.01493908961613973,12,-0.00960253675778707,0.0012829105059305838,0.0012397170066833496,0.0025226275126139334,0.005885402361551922,-0.0037171343962351475
-136.25,-40.99476623535156,NA,NA,1.9781479338804882,0.01967509587605794,1.961087316274643,0.020913471778233845,1.9932668308417003,0.022303074598312378,1.8959849377473195,0.02744997541109721,1.9676932990550995,0.015910257895787556,12,-0.011539717515309654,0.001389602820078533,0.0012383759021759033,0.0026279787222544364,0.007774879535039268,-0.0037648379802703857
-136.25,-40.0523567199707,NA,NA,1.907408893108368,0.02051474650700887,1.8813918431599934,0.0218986173470815,1.9314362208048503,0.02356878916422526,1.8370560904343922,0.030008584260940552,1.893824686606725,0.01678866147994995,12,-0.0132199227809906,0.0016701718171437605,0.0013838708400726318,0.0030540426572163923,0.009493837753931682,-0.003726085027058918
-136.25,-39.109947204589844,NA,NA,1.844764083623886,0.021455069382985432,1.8069943288962047,0.02305568257967631,1.8716457784175873,0.024838199218114216,1.7774320741494496,0.03209584951400757,1.8258796830972035,0.017809361219406128,12,-0.01428648829460144,0.0017825166384379046,0.0016006131966908796,0.003383129835128784,0.010640780131022137,-0.003645708163579304
-136.25,-38.167537689208984,NA,NA,1.7816840310891469,0.022073447704315186,1.7419102390607197,0.02466083566347758,1.8066456019878387,0.02552532156308492,1.7222924828529358,0.03335922956466675,1.7545187771320343,0.01873512069384257,12,-0.014624108870824177,8.644858996073382e-4,0.0025873879591623954,0.0034518738587697335,0.011285781860351562,-0.0033383270104726144
-136.25,-37.22513198852539,NA,NA,1.722599446773529,0.02222883701324463,1.6889455417792003,0.025631507237752277,1.7452479501565297,0.02563727895418803,1.6718602776527405,0.03365277250607809,1.692441314458847,0.019616206487019856,12,-0.014036566019058231,5.7717164357526385e-6,0.0034026702245076486,0.0034084419409434012,0.011423935492833458,-0.0026126305262247733
-136.25,-36.28272247314453,NA,NA,1.6663717726866405,0.022814343372980755,1.6422242919603984,0.026196757952372234,1.6845156848430634,0.02541854977607727,1.6326542695363362,0.03390565514564514,1.6307376424471538,0.020386189222335815,12,-0.013519465923309326,-7.782081762949637e-4,0.0033824145793914795,0.0026042064030965158,0.011091311772664387,-0.0024281541506449393
-136.25,-35.34031295776367,NA,NA,1.613154411315918,0.02319823702176412,1.5968762040138245,0.026399513085683186,1.6312728623549144,0.025425781806310017,1.5907231469949086,0.034057676792144775,1.5706426898638408,0.020952612161636353,12,-0.013105064630508423,-9.737312793731689e-4,0.0032012760639190674,0.0022275447845458984,0.010859439770380657,-0.0022456248601277658
-136.25,-34.39790725708008,NA,NA,1.5594459573427837,0.02359701196352641,1.550844540198644,0.026288052399953205,1.582744707663854,0.025498807430267334,1.546887328227361,0.03422083457310995,1.5203113456567128,0.02146187424659729,12,-0.012758960326512657,-7.892449696858712e-4,0.002691040436426796,0.001901795466740925,0.010623822609583538,-0.002135137716929119
-136.25,-33.45549774169922,NA,NA,1.518089274565379,0.023495147625605266,1.5016558865706127,0.026144087314605713,1.545395056406657,0.02591376503308614,1.5067469080289204,0.03394718964894613,1.4726810157299042,0.021948059399922688,12,-0.011999130249023441,-2.303222815195731e-4,0.0026489396890004464,0.0024186174074808733,0.010452042023340862,-0.0015470882256825788
-136.25,-32.51308822631836,NA,NA,1.4797732830047607,0.02257503072420756,1.457661251227061,0.025727192560831707,1.5122963984807332,0.025793413321177166,1.4623750845591228,0.033283392588297524,1.4266002873579662,0.022341062625249226,12,-0.010942329963048298,6.622076034545898e-5,0.0031521618366241455,0.0032183825969696045,0.010708361864089962,-2.3396809895833565e-4
-136.25,-31.570680618286133,NA,NA,1.442141721645991,0.022010256846745808,1.4201806584994,0.025160983204841614,1.4760444263617198,0.02537490924199422,1.4209478497505188,0.032905121644337974,1.3860920170942943,0.0226995050907135,12,-0.010205616553624473,2.1392603715260708e-4,0.003150726358095806,0.003364652395248413,0.010894864797592167,6.892482439676932e-4
-136.25,-30.628273010253906,NA,NA,1.399131069580714,0.021656354268391926,1.3788306812445323,0.02479689319928487,1.4444440205891926,0.02552659312884013,1.3772289256254833,0.032788097858428955,1.3535695920387905,0.023130600651105244,12,-0.009657497207323711,7.296999295552595e-4,0.0031405389308929443,0.003870238860448204,0.01113174359003703,0.0014742463827133179
-136.25,-29.685863494873047,NA,NA,1.3576095203558605,0.021352132161458332,1.3376740763584773,0.024776940544446308,1.4149869978427887,0.026232004165649414,1.3294088145097096,0.03204174339771271,1.3339197933673859,0.024307141701380413,12,-0.007734601696332295,0.0014550636212031058,0.003424808382987976,0.004879872004191082,0.010689611236254375,0.0029550095399220808
-136.25,-28.74345588684082,NA,NA,1.318626383940379,0.02126317222913106,1.2978951930999756,0.024385392665863037,1.3820589085419972,0.027498106161753338,1.2878569563229878,0.031035895148913067,1.3164528906345367,0.025816842913627625,12,-0.005219052235285442,0.0031127134958903006,0.0031222204367319754,0.006234933932622276,0.009772722919782005,0.004553670684496563
-136.25,-27.80104637145996,NA,NA,1.2801909347375233,0.021364599466323853,1.2593703617652257,0.024209395051002502,1.3445580800374348,0.028567194938659668,1.2502042353153229,0.029770856102307636,1.3005142360925674,0.02720165252685547,12,-0.0025692035754521676,0.0043577998876571655,0.00284479558467865,0.007202595472335815,0.008406256635983784,0.005837053060531616
-136.25,-26.858638763427734,NA,NA,1.238565097252528,0.021591275930404663,1.2283786137898762,0.024387061595916748,1.3091957966486614,0.030010074377059937,1.2218551486730576,0.029512738188107807,1.2886060525973637,0.029161622126897175,12,-3.511160612106323e-4,0.0056230127811431885,0.002795785665512085,0.008418798446655273,0.007921462257703144,0.007570346196492512
-136.25,-25.916231155395508,NA,NA,1.1974846422672272,0.02201428512732188,1.20204296708107,0.024798447887102764,1.2709302355845769,0.03196760515371958,1.1996394743522008,0.029699509342511494,1.2798252652088802,0.03243092695871989,12,0.002731417616208393,0.007169157266616818,0.002784162759780884,0.009953320026397702,0.007685224215189614,0.010416641831398007
